selected,total,duration,solving_time,instant,1,2,3,4
0.0,0.0,0.0,0.0,32.75,0.0,0.0,0.18,-0.39
0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.18,-0.39
0.0,0.0,0.0,0.0,33.25,0.0,0.0,0.16,-0.39
0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.14,-0.39
0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.13,-0.39
0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.13,-0.39
0.0,0.0,0.0,0.0,34.25,0.0,0.0,0.11,-0.39
0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.09,-0.39
0.0,0.0,0.0,0.0,34.75,0.0,0.0,0.08,-0.39
0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.08,-0.39
0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.06,-0.39
0.0,0.0,0.0,0.0,35.5,0.0,0.0,0.04,-0.39
0.0,0.0,0.0,0.0,35.75,0.0,0.03,-0.01,-0.39
0.0,0.0,0.0,0.0,36.0,0.0,0.06,-0.04,-0.39
0.0,0.0,0.0,0.0,36.25,0.0,0.09,-0.09,-0.39
0.0,0.0,0.0,0.0,36.5,0.0,0.12,-0.14,-0.39
0.0,0.0,0.0,0.0,36.75,0.0,0.15,-0.19,-0.39
0.0,0.0,0.0,0.0,37.0,0.0,0.18,-0.22,-0.39
0.0,0.0,0.0,0.0,37.25,0.0,0.21,-0.27,-0.39
0.0,0.0,0.0,0.0,37.5,0.0,0.24,-0.32,-0.39
0.0,0.0,0.0,0.0,37.75,0.0,0.27,-0.37,-0.39
0.0,0.0,0.0,0.0,38.0,0.0,0.3,-0.4,-0.39
0.0,0.0,0.0,0.0,38.25,0.0,0.33,-0.45,-0.39
0.0,0.0,0.0,0.0,38.5,0.0,0.36,-0.5,-0.39
0.0,0.0,0.0,0.0,38.75,0.0,0.39,-0.55,-0.39
0.0,0.0,0.0,0.0,39.0,0.0,0.38,-0.55,-0.39
0.0,0.0,0.0,0.0,39.25,0.0,0.36,-0.55,-0.39
0.0,0.0,0.0,0.0,39.5,0.0,0.34,-0.55,-0.39
0.0,0.0,0.0,0.0,39.75,0.0,0.32,-0.55,-0.39
0.0,0.0,0.0,0.0,40.0,0.0,0.31,-0.55,-0.39
0.0,0.0,0.0,0.0,40.25,0.0,0.29,-0.55,-0.39
0.0,0.0,0.0,0.0,40.5,0.0,0.27,-0.55,-0.39
0.0,0.0,0.0,0.0,40.75,0.0,0.25,-0.55,-0.39
0.0,0.0,0.0,0.0,41.0,0.0,0.24,-0.55,-0.39
0.0,0.0,0.0,0.0,41.25,0.0,0.22,-0.55,-0.39
0.0,0.0,0.0,0.0,41.5,0.0,0.2,-0.55,-0.39
0.0,0.0,0.0,0.0,41.75,0.0,0.18,-0.55,-0.39
0.0,0.0,0.0,0.0,42.0,0.0,0.17,-0.55,-0.39
0.0,0.0,0.0,0.0,42.25,0.0,0.14,-0.55,-0.39
0.0,0.0,0.0,0.0,42.5,0.0,0.12,-0.55,-0.39
0.0,0.0,0.0,0.0,42.75,0.0,0.1,-0.55,-0.39
0.0,0.0,0.0,0.0,43.0,0.0,0.09,-0.55,-0.39
0.0,0.0,0.0,0.0,43.25,0.0,0.06,-0.55,-0.39
0.0,0.0,0.0,0.0,43.5,0.0,0.04,-0.55,-0.39
0.0,0.0,0.0,0.0,43.75,0.03,-0.01,-0.55,-0.39
0.0,0.0,0.0,0.0,44.0,0.07,-0.06,-0.55,-0.39
0.0,0.0,0.0,0.0,44.25,0.11,-0.13,-0.55,-0.39
0.0,0.0,0.0,0.0,44.5,0.14,-0.18,-0.55,-0.39
0.0,0.0,0.0,0.0,44.75,0.17,-0.23,-0.55,-0.39
0.0,0.0,0.0,0.0,45.0,0.21,-0.28,-0.55,-0.39
0.0,0.0,0.0,0.0,45.25,0.25,-0.35,-0.55,-0.39
0.0,0.0,0.0,0.0,45.5,0.29,-0.42,-0.55,-0.39
0.0,0.0,0.0,0.0,45.75,0.32,-0.47,-0.55,-0.39
0.0,0.0,0.0,0.0,46.0,0.36,-0.52,-0.55,-0.39
0.0,0.0,0.0,0.0,46.25,0.4,-0.59,-0.55,-0.39
0.0,0.0,0.0,0.0,46.5,0.44,-0.66,-0.55,-0.39
0.0,0.0,0.0,0.0,46.75,0.47,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,47.0,0.46,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,47.25,0.43,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,47.5,0.4,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,47.75,0.38,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,48.0,0.37,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,48.25,0.34,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,48.5,0.31,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,48.75,0.28,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,49.0,0.27,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,49.25,0.24,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,49.5,0.21,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,49.75,0.18,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,50.0,0.17,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,50.25,0.14,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,50.5,0.11,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,50.75,0.08,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,51.0,0.07,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,51.25,0.04,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,51.5,0.01,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,51.75,-0.02,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,52.0,-0.04,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,52.25,-0.07,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,52.5,-0.1,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,52.75,-0.13,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,53.0,-0.15,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,53.25,-0.18,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,53.5,-0.21,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,53.75,-0.24,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,54.0,-0.26,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,54.25,-0.29,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,54.5,-0.32,-0.71,-0.55,-0.39
0.0,0.0,0.0,0.0,54.75,-0.39,-0.71,-0.55,-0.35
0.0,0.0,0.0,0.0,55.0,-0.46,-0.71,-0.55,-0.3
0.0,0.0,0.0,0.0,55.25,-0.55,-0.71,-0.55,-0.25
0.0,0.0,0.0,0.0,55.5,-0.62,-0.71,-0.55,-0.21
0.0,0.0,0.0,0.0,55.75,-0.69,-0.71,-0.55,-0.17
0.0,0.0,0.0,0.0,56.0,-0.76,-0.71,-0.55,-0.12
0.0,0.0,0.0,0.0,56.25,-0.85,-0.71,-0.55,-0.07
0.0,0.0,0.0,0.0,56.5,-0.92,-0.71,-0.55,-0.03
0.0,0.0,0.0,0.0,56.75,-0.99,-0.71,-0.55,0.01
0.0,0.0,0.0,0.0,57.0,-1.06,-0.71,-0.55,0.06
0.0,0.0,0.0,0.0,57.25,-1.15,-0.71,-0.55,0.11
0.0,0.0,0.0,0.0,57.5,-1.22,-0.71,-0.55,0.15
0.0,0.0,0.0,0.0,57.75,-1.29,-0.71,-0.55,0.19
0.0,0.0,0.0,0.0,58.0,-1.29,-0.71,-0.55,0.17
0.0,0.0,0.0,0.0,58.25,-1.29,-0.71,-0.55,0.13
0.0,0.0,0.0,0.0,58.5,-1.29,-0.71,-0.55,0.09
0.0,0.0,0.0,0.0,58.75,-1.29,-0.71,-0.55,0.06
0.0,0.0,0.0,0.0,59.0,-1.29,-0.71,-0.55,0.04
0.0,0.0,0.0,0.0,59.25,-1.29,-0.71,-0.55,0.0
0.0,0.0,0.0,0.0,59.5,-1.29,-0.71,-0.55,-0.04
0.0,0.0,0.0,0.0,59.75,-1.29,-0.71,-0.55,-0.07
0.0,0.0,0.0,0.0,60.0,-1.29,-0.71,-0.55,-0.09
0.0,0.0,0.0,0.0,60.25,-1.29,-0.71,-0.55,-0.13
0.0,0.0,0.0,0.0,60.5,-1.29,-0.71,-0.55,-0.17
0.0,0.0,0.0,0.0,60.75,-1.29,-0.71,-0.55,-0.2
0.0,0.0,0.0,0.0,61.0,-1.29,-0.71,-0.55,-0.22
0.0,0.0,0.0,0.0,61.25,-1.29,-0.71,-0.55,-0.26
0.0,0.0,0.0,0.0,61.5,-1.29,-0.71,-0.55,-0.3
0.0,0.0,0.0,0.0,61.75,-1.29,-0.71,-0.55,-0.34
0.0,0.0,0.0,0.0,62.0,-1.29,-0.71,-0.55,-0.36
0.0,0.0,0.0,0.0,62.25,-1.29,-0.71,-0.55,-0.4
0.0,0.0,0.0,0.0,62.5,-1.29,-0.71,-0.55,-0.44
0.0,0.0,0.0,0.0,62.75,-1.29,-0.71,-0.55,-0.48
0.0,0.0,0.0,0.0,63.0,-1.29,-0.71,-0.55,-0.5
0.0,0.0,0.0,0.0,63.25,-1.29,-0.71,-0.5,-0.59
0.0,0.0,0.0,0.0,63.5,-1.29,-0.71,-0.45,-0.68
0.0,0.0,0.0,0.0,63.75,-1.29,-0.71,-0.4,-0.77
0.0,0.0,0.0,0.0,64.0,-1.29,-0.71,-0.35,-0.84
0.0,0.0,0.0,0.0,64.25,-1.29,-0.71,-0.3,-0.93
0.0,0.0,0.0,0.0,64.5,-1.29,-0.71,-0.25,-1.02
0.0,0.0,0.0,0.0,64.75,-1.29,-0.71,-0.2,-1.11
0.0,0.0,0.0,0.0,65.0,-1.29,-0.71,-0.14,-1.2
0.0,0.0,0.0,0.0,65.25,-1.29,-0.71,-0.09,-1.29
0.0,0.0,0.0,0.0,65.5,-1.29,-0.71,-0.04,-1.38
0.0,0.0,0.0,0.0,65.75,-1.29,-0.71,0.01,-1.47
0.0,0.0,0.0,0.0,66.0,-1.29,-0.71,0.07,-1.56
0.0,0.0,0.0,0.0,66.25,-1.29,-0.71,0.12,-1.65
0.0,0.0,0.0,0.0,66.5,-1.29,-0.71,0.08,-1.65
0.0,0.0,0.0,0.0,66.75,-1.29,-0.71,0.04,-1.65
0.0,0.0,0.0,0.0,67.0,-1.29,-0.71,0.01,-1.65
0.0,0.0,0.0,0.0,67.25,-1.29,-0.71,-0.03,-1.65
0.0,0.0,0.0,0.0,67.5,-1.29,-0.71,-0.07,-1.65
0.0,0.0,0.0,0.0,67.75,-1.29,-0.71,-0.11,-1.65
0.0,0.0,0.0,0.0,68.0,-1.29,-0.71,-0.14,-1.65
0.0,0.0,0.0,0.0,68.25,-1.29,-0.71,-0.19,-1.65
0.0,0.0,0.0,0.0,68.5,-1.29,-0.71,-0.23,-1.65
0.0,0.0,0.0,0.0,68.75,-1.29,-0.71,-0.27,-1.65
0.0,0.0,0.0,0.0,69.0,-1.29,-0.71,-0.3,-1.65
0.0,0.0,0.0,0.0,69.25,-1.29,-0.71,-0.35,-1.65
0.0,0.0,0.0,0.0,69.5,-1.29,-0.71,-0.39,-1.65
0.0,0.0,0.0,0.0,69.75,-1.29,-0.71,-0.43,-1.65
0.0,0.0,0.0,0.0,70.0,-1.29,-0.71,-0.46,-1.65
0.0,0.0,0.0,0.0,70.25,-1.29,-0.71,-0.51,-1.65
0.0,0.0,0.0,0.0,70.5,-1.29,-0.71,-0.55,-1.65
0.0,0.0,0.0,0.0,70.75,-1.29,-0.71,-0.59,-1.65
0.0,0.0,0.0,0.0,71.0,-1.29,-0.71,-0.62,-1.65
0.0,0.0,0.0,0.0,71.25,-1.29,-0.65,-0.73,-1.65
0.0,0.0,0.0,0.0,71.5,-1.29,-0.59,-0.84,-1.65
0.0,0.0,0.0,0.0,71.75,-1.29,-0.54,-0.93,-1.65
0.0,0.0,0.0,0.0,72.0,-1.29,-0.48,-1.02,-1.65
0.0,0.0,0.0,0.0,72.25,-1.29,-0.42,-1.13,-1.65
0.0,0.0,0.0,0.0,72.5,-1.29,-0.36,-1.24,-1.65
0.0,0.0,0.0,0.0,72.75,-1.29,-0.31,-1.33,-1.65
0.0,0.0,0.0,0.0,73.0,-1.29,-0.25,-1.42,-1.65
0.0,0.0,0.0,0.0,73.25,-1.29,-0.19,-1.53,-1.65
0.0,0.0,0.0,0.0,73.5,-1.29,-0.13,-1.64,-1.65
0.0,0.0,0.0,0.0,73.75,-1.29,-0.08,-1.73,-1.65
0.0,0.0,0.0,0.0,74.0,-1.29,-0.02,-1.82,-1.65
0.0,0.0,0.0,0.0,74.25,-1.29,0.04,-1.93,-1.65
0.0,0.0,0.0,0.0,74.5,-1.29,-0.01,-1.93,-1.65
0.0,0.0,0.0,0.0,74.75,-1.29,-0.06,-1.93,-1.65
0.0,0.0,0.0,0.0,75.0,-1.29,-0.09,-1.93,-1.65
0.0,0.0,0.0,0.0,75.25,-1.29,-0.14,-1.93,-1.65
0.0,0.0,0.0,0.0,75.5,-1.29,-0.19,-1.93,-1.65
0.0,0.0,0.0,0.0,75.75,-1.29,-0.24,-1.93,-1.65
0.0,0.0,0.0,0.0,76.0,-1.29,-0.27,-1.93,-1.65
0.0,0.0,0.0,0.0,76.25,-1.29,-0.32,-1.93,-1.65
0.0,0.0,0.0,0.0,76.5,-1.29,-0.37,-1.93,-1.65
0.0,0.0,0.0,0.0,76.75,-1.29,-0.42,-1.93,-1.65
0.0,0.0,0.0,0.0,77.0,-1.29,-0.45,-1.93,-1.65
0.0,0.0,0.0,0.0,77.25,-1.29,-0.5,-1.93,-1.65
0.0,0.0,0.0,0.0,77.5,-1.29,-0.55,-1.93,-1.65
0.0,0.0,0.0,0.0,77.75,-1.29,-0.6,-1.93,-1.65
0.0,0.0,0.0,0.0,78.0,-1.29,-0.64,-1.93,-1.65
0.0,0.0,0.0,0.0,78.25,-1.29,-0.69,-1.93,-1.65
0.0,0.0,0.0,0.0,78.5,-1.29,-0.74,-1.93,-1.65
0.0,0.0,0.0,0.0,78.75,-1.29,-0.79,-1.93,-1.65
0.0,0.0,0.0,0.0,79.0,-1.29,-0.83,-1.93,-1.65
0.0,0.0,0.0,0.0,79.25,-1.29,-0.88,-1.93,-1.65
0.0,0.0,0.0,0.0,79.5,-1.29,-0.93,-1.93,-1.65
0.0,0.0,0.0,0.0,79.75,-1.29,-0.98,-1.93,-1.65
0.0,0.0,0.0,0.0,80.0,-1.29,-1.02,-1.93,-1.65
0.0,0.0,0.0,0.0,80.25,-1.29,-1.07,-1.93,-1.65
0.0,0.0,0.0,0.0,80.5,-1.29,-1.12,-1.93,-1.65
0.0,0.0,0.0,0.0,80.75,-1.29,-1.17,-1.93,-1.65
0.0,0.0,0.0,0.0,81.0,-1.29,-1.21,-1.93,-1.65
0.0,0.0,0.0,0.0,81.25,-1.22,-1.34,-1.93,-1.65
0.0,0.0,0.0,0.0,81.5,-1.16,-1.45,-1.93,-1.65
0.0,0.0,0.0,0.0,81.75,-1.1,-1.56,-1.93,-1.65
0.0,0.0,0.0,0.0,82.0,-1.03,-1.67,-1.93,-1.65
0.0,0.0,0.0,0.0,82.25,-0.96,-1.8,-1.93,-1.65
0.0,0.0,0.0,0.0,82.5,-0.9,-1.91,-1.93,-1.65
0.0,0.0,0.0,0.0,82.75,-0.84,-2.02,-1.93,-1.65
0.0,0.0,0.0,0.0,83.0,-0.77,-2.13,-1.93,-1.65
0.0,0.0,0.0,0.0,83.25,-0.7,-2.26,-1.93,-1.65
0.0,0.0,0.0,0.0,83.5,-0.64,-2.37,-1.93,-1.65
0.0,0.0,0.0,0.0,83.75,-0.58,-2.48,-1.93,-1.65
0.0,0.0,0.0,0.0,84.0,-0.51,-2.59,-1.93,-1.65
0.0,0.0,0.0,0.0,84.25,-0.44,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,84.5,-0.5,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,84.75,-0.55,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,85.0,-0.59,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,85.25,-0.65,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,85.5,-0.71,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,85.75,-0.76,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,86.0,-0.8,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,86.25,-0.86,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,86.5,-0.92,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,86.75,-0.97,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,87.0,-1.01,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,87.25,-1.07,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,87.5,-1.13,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,87.75,-1.19,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,88.0,-1.23,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,88.25,-1.29,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,88.5,-1.35,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,88.75,-1.41,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,89.0,-1.45,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,89.25,-1.51,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,89.5,-1.57,-2.72,-1.93,-1.65
0.0,0.0,0.0,0.0,89.75,-1.7,-2.72,-1.93,-1.58
0.0,0.0,0.0,0.0,90.0,-1.81,-2.72,-1.93,-1.51
0.0,0.0,0.0,0.0,90.25,-1.94,-2.72,-1.93,-1.44
0.0,0.0,0.0,0.0,90.5,-2.07,-2.72,-1.93,-1.37
0.0,0.0,0.0,0.0,90.75,-2.2,-2.72,-1.93,-1.3
0.0,0.0,0.0,0.0,91.0,-2.33,-2.72,-1.93,-1.22
0.0,0.0,0.0,0.0,91.25,-2.46,-2.72,-1.93,-1.15
0.0,0.0,0.0,0.0,91.5,-2.59,-2.72,-1.93,-1.08
0.0,0.0,0.0,0.0,91.75,-2.72,-2.72,-1.93,-1.01
0.0,0.0,0.0,0.0,92.0,-2.85,-2.72,-1.93,-0.93
0.0,0.0,0.0,0.0,92.25,-2.98,-2.72,-1.93,-0.86
0.0,0.0,0.0,0.0,92.5,-3.11,-2.72,-1.93,-0.79
0.0,0.0,0.0,0.0,92.75,-3.24,-2.72,-1.93,-0.72
0.0,0.0,0.0,0.0,93.0,-3.24,-2.72,-1.93,-0.77
0.0,0.0,0.0,0.0,93.25,-3.24,-2.72,-1.93,-0.83
0.0,0.0,0.0,0.0,93.5,-3.24,-2.72,-1.93,-0.89
0.0,0.0,0.0,0.0,93.75,-3.24,-2.72,-1.93,-0.95
0.0,0.0,0.0,0.0,94.0,-3.24,-2.72,-1.93,-1.0
0.0,0.0,0.0,0.0,94.25,-3.24,-2.72,-1.93,-1.07
0.0,0.0,0.0,0.0,94.5,-3.24,-2.72,-1.93,-1.13
0.0,0.0,0.0,0.0,94.75,-3.24,-2.72,-1.93,-1.19
